"","term_name","genes","APA_effect"
"1439","regulation of RNA biosynthetic process","DEDD",-13.2049449541284
"1440","regulation of RNA biosynthetic process","INTS13",1.64439655172414
"1441","regulation of RNA biosynthetic process","ETV6",2.57494017094017
"1442","regulation of RNA biosynthetic process","RIOX1",7.15940740740741
"1443","regulation of RNA biosynthetic process","TFB2M",-2.28904081632653
"1444","regulation of RNA biosynthetic process","CREB5",3.70352777777778
"1445","regulation of RNA biosynthetic process","ZNF550",1.77864516129032
"1446","regulation of RNA biosynthetic process","ATXN7",-0.89154347826087
"1447","regulation of RNA biosynthetic process","IRX5",-1.51342857142857
"1448","regulation of RNA biosynthetic process","USF2",-0.597047999999999
"1449","regulation of RNA biosynthetic process","KDM2B",2.27852380952381
"1450","regulation of RNA biosynthetic process","RELB",-3.97656198347107
"1451","regulation of RNA biosynthetic process","ZNF680",4.02437404580153
"1452","regulation of RNA biosynthetic process","HOXA4",-2.52135294117647
"1453","regulation of RNA biosynthetic process","MAGEB2",4.39077358490566
"1454","regulation of RNA biosynthetic process","ZNF268",1.94423770491803
"1455","regulation of RNA biosynthetic process","SMARCD3",-1.1427265625
"1456","regulation of RNA biosynthetic process","ZNF341",5.56773214285714
"1457","regulation of RNA biosynthetic process","NR2F6",0.872768595041322
"1458","regulation of RNA biosynthetic process","CCND3",7.12449056603773
"1459","regulation of RNA biosynthetic process","USP9X",0.157632478632479
"1460","regulation of RNA biosynthetic process","ASAH1",1.32746268656716
"1461","regulation of RNA biosynthetic process","TLX1",1.94435643564356
"1462","regulation of RNA biosynthetic process","MYCBP",-1.96327118644068
"1463","regulation of RNA biosynthetic process","ZMYND8",1.73054455445545
"1464","regulation of RNA biosynthetic process","MNX1",1.3237641509434
"1465","regulation of RNA biosynthetic process","ZFP64",1.45527205882353
"1466","regulation of RNA biosynthetic process","NRARP",-1.34846363636364
"1467","regulation of RNA biosynthetic process","PROX1",-3.03971559633027
"1468","regulation of RNA biosynthetic process","ID1",7.06989108910891
"1469","regulation of RNA biosynthetic process","HES3",1.837
"1470","regulation of RNA biosynthetic process","UBE2D3",2.25707818930041
"1471","regulation of RNA biosynthetic process","MED6",1.73226993865031
"1472","regulation of RNA biosynthetic process","ZNF579",3.89034615384615
"1473","regulation of RNA biosynthetic process","TET2",4.83614876033058
"1474","regulation of RNA biosynthetic process","ETV3",1.64311875
"1475","regulation of RNA biosynthetic process","ZHX1",2.17730630630631
"1476","regulation of RNA biosynthetic process","PPP2CB",-4.59121848739496
"1477","regulation of RNA biosynthetic process","ZNF850",-0.835447619047619
"1478","regulation of RNA biosynthetic process","IKZF2",0.535715447154472
"1479","regulation of RNA biosynthetic process","GSC2",-4.26838613861386
"1480","regulation of RNA biosynthetic process","CBY1",0.247319327731092
"1481","regulation of RNA biosynthetic process","PURB",1.18850694444444
"1482","regulation of RNA biosynthetic process","RBAK",2.45651829268293
"1483","regulation of RNA biosynthetic process","TAF13",5.4725701754386
"1484","regulation of RNA biosynthetic process","ANXA3",2.94269117647059
"1485","regulation of RNA biosynthetic process","ZNF74",3.83675384615385
"1486","regulation of RNA biosynthetic process","OLIG2",0.481404761904762
"1487","regulation of RNA biosynthetic process","MYT1L",1.21879310344828
"1488","regulation of RNA biosynthetic process","CUX1",5.06254385964912
"1489","regulation of RNA biosynthetic process","GLYR1",8.03013725490196
"1490","regulation of RNA biosynthetic process","MAPK9",3.30087248322148
"1491","regulation of RNA biosynthetic process","SOX4",-1.20075454545455
"1492","regulation of RNA biosynthetic process","TBXT",3.01036936936937
"1493","regulation of RNA biosynthetic process","FOXO4",1.48817391304348
"1494","regulation of RNA biosynthetic process","PPARD",4.18376
"1495","regulation of RNA biosynthetic process","KLF9",-5.19609375
"1496","regulation of RNA biosynthetic process","MLLT6",1.81683620689655
"1497","regulation of RNA biosynthetic process","SHC1",2.00629323308271
"1498","regulation of RNA biosynthetic process","ZNF215",4.65004411764706
"1499","regulation of RNA biosynthetic process","FSTL3",3.2584
"1500","regulation of RNA biosynthetic process","SIM1",1.861225
"1501","regulation of RNA biosynthetic process","NFIB",-2.93631147540984
"1502","regulation of RNA biosynthetic process","GLI4",3.91878048780488
"1503","regulation of RNA biosynthetic process","TEAD3",-6.41766137566138
"1504","regulation of RNA biosynthetic process","PELI1",1.62776363636364
"1505","regulation of RNA biosynthetic process","SNF8",5.75875454545455
"1506","regulation of RNA biosynthetic process","ZNF530",6.23266013071895
"1507","regulation of RNA biosynthetic process","RIPK1",-1.27068907563025
"1508","regulation of RNA biosynthetic process","NKX6-2",5.83370370370371
"1509","regulation of RNA biosynthetic process","SKI",4.09915315315315
"1510","regulation of RNA biosynthetic process","CASZ1",3.25991240875912
"1511","regulation of RNA biosynthetic process","MED1",8.64577777777778
"1512","regulation of RNA biosynthetic process","KDM2A",-2.39808823529412
"1513","regulation of RNA biosynthetic process","CHCHD10",3.98072847682119
"1514","regulation of RNA biosynthetic process","OTUD7B",1.70816981132075
"1515","regulation of RNA biosynthetic process","ELK4",3.20176923076923
"1516","regulation of RNA biosynthetic process","IRF2BPL",6.63539285714286
"1517","regulation of RNA biosynthetic process","LANCL2",2.97067961165049
"1518","regulation of RNA biosynthetic process","CNOT9",2.326
"1519","regulation of RNA biosynthetic process","RELN",23.8158076923077
"1520","regulation of RNA biosynthetic process","ASCL2",6.5857
"1521","regulation of RNA biosynthetic process","ZNF527",-1.7231
"1522","regulation of RNA biosynthetic process","MECOM",3.12173684210526
"1523","regulation of RNA biosynthetic process","TTC21B",1.83321705426357
"1524","regulation of RNA biosynthetic process","ZNF736",3.82413846153846
"1525","regulation of RNA biosynthetic process","LIN54",-0.207485714285714
"1526","regulation of RNA biosynthetic process","KCNH2",-1.80118045112782
"1527","regulation of RNA biosynthetic process","HOMEZ",6.61112230215827
"1528","regulation of RNA biosynthetic process","ELP2",4.15764444444444
"1529","regulation of RNA biosynthetic process","MYO1C",3.39400609756098
"1530","regulation of RNA biosynthetic process","ZNF572",0.739692307692308
"1531","regulation of RNA biosynthetic process","ANXA4",-3.3978431372549
"1532","regulation of RNA biosynthetic process","TAF15",10.1749504950495
"1533","regulation of RNA biosynthetic process","APOBEC3C",1.47925748502994
"1534","regulation of RNA biosynthetic process","MZF1",1.55219402985075
"1535","regulation of RNA biosynthetic process","FZD2",-2.19207766990291
"1536","regulation of RNA biosynthetic process","TFDP1",-2.10745283018868
"1537","regulation of RNA biosynthetic process","NUCKS1",-0.917269938650307
"1538","regulation of RNA biosynthetic process","ZNF623",2.86491891891892
"1539","regulation of RNA biosynthetic process","TNFRSF1B",1.42097931034483
"1540","regulation of RNA biosynthetic process","ERC1",2.81504615384615
"1541","regulation of RNA biosynthetic process","TWIST1",5.05020661157025
"1542","regulation of RNA biosynthetic process","PLSCR1",2.01127272727273
"1543","regulation of RNA biosynthetic process","RBL2",-0.804036363636364
"1544","regulation of RNA biosynthetic process","ZNF222",5.81634862385321
"1545","regulation of RNA biosynthetic process","ZNF232",6.38981372549019
"1546","regulation of RNA biosynthetic process","HOXA3",-9.12504716981132
"1547","regulation of RNA biosynthetic process","NR5A1",-4.96371287128713
"1548","regulation of RNA biosynthetic process","UBE2N",-3.11134965034965
"1549","regulation of RNA biosynthetic process","WAS",4.07263513513514
"1550","regulation of RNA biosynthetic process","PDE8A",2.92763636363636
"1551","regulation of RNA biosynthetic process","MTA2",5.42431355932203
"1552","regulation of RNA biosynthetic process","ETS1",-3.59953271028037
"1553","regulation of RNA biosynthetic process","IRF5",4.64355084745763
"1554","regulation of RNA biosynthetic process","ZC3H12A",6.20014285714286
"1555","regulation of RNA biosynthetic process","PEX2",3.83511650485437
"1556","regulation of RNA biosynthetic process","FOXI1",1.44487428571429
"1557","regulation of RNA biosynthetic process","KAT2A",5.3169014084507
"1558","regulation of RNA biosynthetic process","NFATC2",-1.75001234567901
"1559","regulation of RNA biosynthetic process","COMMD6",3.3463768115942
"1560","regulation of RNA biosynthetic process","ATF1",-0.150587155963303
"1561","regulation of RNA biosynthetic process","CCDC124",-1.44413533834586
"1562","regulation of RNA biosynthetic process","RARA",5.0905375
"1563","regulation of RNA biosynthetic process","CREBL2",0.752758620689655
"1564","regulation of RNA biosynthetic process","ZEB1",-5.49546601941748
"1565","regulation of RNA biosynthetic process","ZIC3",1.35415833333333
"1566","regulation of RNA biosynthetic process","RIPK2",-2.72317213114754
"1567","regulation of RNA biosynthetic process","KCNIP3",2.65167326732673
"1568","regulation of RNA biosynthetic process","KLF11",0.399168421052632
"1569","regulation of RNA biosynthetic process","BCOR",-0.450338842975207
"1570","regulation of RNA biosynthetic process","WWC2",-0.507172727272727
"1571","regulation of RNA biosynthetic process","HOXC8",2.79115596330275
"1572","regulation of RNA biosynthetic process","ATXN7L3",3.88531693989071
"1573","regulation of RNA biosynthetic process","WDR43",1.99016030534351
"1574","regulation of RNA biosynthetic process","MLLT3",-0.51181954887218
"1575","regulation of RNA biosynthetic process","DMD",2.65758201058201
"1576","regulation of RNA biosynthetic process","LRRC14",9.22237984496124
"1577","regulation of RNA biosynthetic process","ZBTB7A",-0.985745098039216
"1578","regulation of RNA biosynthetic process","CSRNP3",3.182
"1579","regulation of RNA biosynthetic process","LBX2",5.66341176470588
"1580","regulation of RNA biosynthetic process","FOXE3",5.09370476190476
"1581","regulation of RNA biosynthetic process","RHOG",-2.94559627329193
"1582","regulation of RNA biosynthetic process","ZNF345",-7.19012213740458
"1583","regulation of RNA biosynthetic process","CRYAB",2.01402362204724
"1584","regulation of RNA biosynthetic process","PIM2",3.44372897196262
"1585","regulation of RNA biosynthetic process","PTEN",2.91622330097087
"1586","regulation of RNA biosynthetic process","MBTPS2",2.68220740740741
"1587","regulation of RNA biosynthetic process","NFATC2IP",-2.41825517241379
"1588","regulation of RNA biosynthetic process","ZNF324B",-0.33426724137931
"1589","regulation of RNA biosynthetic process","KLF13",4.04594482758621
"1590","regulation of RNA biosynthetic process","DHX33",-4.62216822429907
"1591","regulation of RNA biosynthetic process","SETD7",-1.32493442622951
"1592","regulation of RNA biosynthetic process","MAGED2",0.551802325581395
"1593","regulation of RNA biosynthetic process","BRIP1",8.08720134228188
"1594","regulation of RNA biosynthetic process","NFRKB",4.45057142857143
"1595","regulation of RNA biosynthetic process","ARNTL2",1.20788333333333
"1596","regulation of RNA biosynthetic process","SIX6",-9.03729197080292
"1597","regulation of RNA biosynthetic process","CIAO1",-0.78695045045045
"1598","regulation of RNA biosynthetic process","TFCP2",2.96547580645161
"1599","regulation of RNA biosynthetic process","PDX1",0.454629310344827
"1600","regulation of RNA biosynthetic process","SPTY2D1",4.79370192307692
"1601","regulation of RNA biosynthetic process","PPP1R12A",-4.22255156950673
"1602","regulation of RNA biosynthetic process","HTATSF1",5.96941176470588
"1603","regulation of RNA biosynthetic process","HIPK2",6.73891262135922
"1604","regulation of RNA biosynthetic process","BIRC2",8.96960747663551
"1605","regulation of RNA biosynthetic process","RERE",5.81490196078431
"1606","transcription by RNA polymerase II","RPS6KA1",5.8134469273743
"1607","transcription by RNA polymerase II","INTS13",1.64439655172414
"1608","transcription by RNA polymerase II","ETV6",2.57494017094017
"1609","transcription by RNA polymerase II","CREB5",3.70352777777778
"1610","transcription by RNA polymerase II","ZNF550",1.77864516129032
"1611","transcription by RNA polymerase II","ATXN7",-0.89154347826087
"1612","transcription by RNA polymerase II","IRX5",-1.51342857142857
"1613","transcription by RNA polymerase II","USF2",-0.597047999999999
"1614","transcription by RNA polymerase II","KDM2B",2.27852380952381
"1615","transcription by RNA polymerase II","RELB",-3.97656198347107
"1616","transcription by RNA polymerase II","ZNF680",4.02437404580153
"1617","transcription by RNA polymerase II","HOXA4",-2.52135294117647
"1618","transcription by RNA polymerase II","MAGEB2",4.39077358490566
"1619","transcription by RNA polymerase II","ZNF268",1.94423770491803
"1620","transcription by RNA polymerase II","SMARCD3",-1.1427265625
"1621","transcription by RNA polymerase II","ZNF341",5.56773214285714
"1622","transcription by RNA polymerase II","NR2F6",0.872768595041322
"1623","transcription by RNA polymerase II","CCND3",7.12449056603773
"1624","transcription by RNA polymerase II","USP9X",0.157632478632479
"1625","transcription by RNA polymerase II","TLX1",1.94435643564356
"1626","transcription by RNA polymerase II","MNX1",1.3237641509434
"1627","transcription by RNA polymerase II","ZFP64",1.45527205882353
"1628","transcription by RNA polymerase II","NRARP",-1.34846363636364
"1629","transcription by RNA polymerase II","PROX1",-3.03971559633027
"1630","transcription by RNA polymerase II","ID1",7.06989108910891
"1631","transcription by RNA polymerase II","HES3",1.837
"1632","transcription by RNA polymerase II","UBE2D3",2.25707818930041
"1633","transcription by RNA polymerase II","MED6",1.73226993865031
"1634","transcription by RNA polymerase II","ZNF579",3.89034615384615
"1635","transcription by RNA polymerase II","TET2",4.83614876033058
"1636","transcription by RNA polymerase II","ETV3",1.64311875
"1637","transcription by RNA polymerase II","ZHX1",2.17730630630631
"1638","transcription by RNA polymerase II","ZNF850",-0.835447619047619
"1639","transcription by RNA polymerase II","IKZF2",0.535715447154472
"1640","transcription by RNA polymerase II","GSC2",-4.26838613861386
"1641","transcription by RNA polymerase II","PURB",1.18850694444444
"1642","transcription by RNA polymerase II","RBAK",2.45651829268293
"1643","transcription by RNA polymerase II","TAF13",5.4725701754386
"1644","transcription by RNA polymerase II","ZNF74",3.83675384615385
"1645","transcription by RNA polymerase II","OLIG2",0.481404761904762
"1646","transcription by RNA polymerase II","POLR2E",4.02520567375887
"1647","transcription by RNA polymerase II","MYT1L",1.21879310344828
"1648","transcription by RNA polymerase II","CUX1",5.06254385964912
"1649","transcription by RNA polymerase II","GLYR1",8.03013725490196
"1650","transcription by RNA polymerase II","SOX4",-1.20075454545455
"1651","transcription by RNA polymerase II","TBXT",3.01036936936937
"1652","transcription by RNA polymerase II","FOXO4",1.48817391304348
"1653","transcription by RNA polymerase II","PPARD",4.18376
"1654","transcription by RNA polymerase II","KLF9",-5.19609375
"1655","transcription by RNA polymerase II","MLLT6",1.81683620689655
"1656","transcription by RNA polymerase II","ZNF215",4.65004411764706
"1657","transcription by RNA polymerase II","FSTL3",3.2584
"1658","transcription by RNA polymerase II","SIM1",1.861225
"1659","transcription by RNA polymerase II","NFIB",-2.93631147540984
"1660","transcription by RNA polymerase II","GLI4",3.91878048780488
"1661","transcription by RNA polymerase II","TEAD3",-6.41766137566138
"1662","transcription by RNA polymerase II","SNF8",5.75875454545455
"1663","transcription by RNA polymerase II","ZNF530",6.23266013071895
"1664","transcription by RNA polymerase II","RIPK1",-1.27068907563025
"1665","transcription by RNA polymerase II","NKX6-2",5.83370370370371
"1666","transcription by RNA polymerase II","SKI",4.09915315315315
"1667","transcription by RNA polymerase II","CASZ1",3.25991240875912
"1668","transcription by RNA polymerase II","MED1",8.64577777777778
"1669","transcription by RNA polymerase II","KDM2A",-2.39808823529412
"1670","transcription by RNA polymerase II","OTUD7B",1.70816981132075
"1671","transcription by RNA polymerase II","ELK4",3.20176923076923
"1672","transcription by RNA polymerase II","IRF2BPL",6.63539285714286
"1673","transcription by RNA polymerase II","ASCL2",6.5857
"1674","transcription by RNA polymerase II","ZNF527",-1.7231
"1675","transcription by RNA polymerase II","MECOM",3.12173684210526
"1676","transcription by RNA polymerase II","TTC21B",1.83321705426357
"1677","transcription by RNA polymerase II","ZNF736",3.82413846153846
"1678","transcription by RNA polymerase II","HOMEZ",6.61112230215827
"1679","transcription by RNA polymerase II","ELP2",4.15764444444444
"1680","transcription by RNA polymerase II","MYO1C",3.39400609756098
"1681","transcription by RNA polymerase II","ZNF572",0.739692307692308
"1682","transcription by RNA polymerase II","ANXA4",-3.3978431372549
"1683","transcription by RNA polymerase II","MZF1",1.55219402985075
"1684","transcription by RNA polymerase II","TFDP1",-2.10745283018868
"1685","transcription by RNA polymerase II","NUCKS1",-0.917269938650307
"1686","transcription by RNA polymerase II","ZNF623",2.86491891891892
"1687","transcription by RNA polymerase II","TWIST1",5.05020661157025
"1688","transcription by RNA polymerase II","PLSCR1",2.01127272727273
"1689","transcription by RNA polymerase II","RBL2",-0.804036363636364
"1690","transcription by RNA polymerase II","ZNF222",5.81634862385321
"1691","transcription by RNA polymerase II","ZNF232",6.38981372549019
"1692","transcription by RNA polymerase II","HOXA3",-9.12504716981132
"1693","transcription by RNA polymerase II","NR5A1",-4.96371287128713
"1694","transcription by RNA polymerase II","WAS",4.07263513513514
"1695","transcription by RNA polymerase II","MTA2",5.42431355932203
"1696","transcription by RNA polymerase II","ETS1",-3.59953271028037
"1697","transcription by RNA polymerase II","IRF5",4.64355084745763
"1698","transcription by RNA polymerase II","ZC3H12A",6.20014285714286
"1699","transcription by RNA polymerase II","PEX2",3.83511650485437
"1700","transcription by RNA polymerase II","FOXI1",1.44487428571429
"1701","transcription by RNA polymerase II","KAT2A",5.3169014084507
"1702","transcription by RNA polymerase II","NFATC2",-1.75001234567901
"1703","transcription by RNA polymerase II","ATF1",-0.150587155963303
"1704","transcription by RNA polymerase II","CCDC124",-1.44413533834586
"1705","transcription by RNA polymerase II","RARA",5.0905375
"1706","transcription by RNA polymerase II","CREBL2",0.752758620689655
"1707","transcription by RNA polymerase II","ZEB1",-5.49546601941748
"1708","transcription by RNA polymerase II","ZIC3",1.35415833333333
"1709","transcription by RNA polymerase II","RIPK2",-2.72317213114754
"1710","transcription by RNA polymerase II","KCNIP3",2.65167326732673
"1711","transcription by RNA polymerase II","KLF11",0.399168421052632
"1712","transcription by RNA polymerase II","BCOR",-0.450338842975207
"1713","transcription by RNA polymerase II","WWC2",-0.507172727272727
"1714","transcription by RNA polymerase II","HOXC8",2.79115596330275
"1715","transcription by RNA polymerase II","ATXN7L3",3.88531693989071
"1716","transcription by RNA polymerase II","WDR43",1.99016030534351
"1717","transcription by RNA polymerase II","MLLT3",-0.51181954887218
"1718","transcription by RNA polymerase II","ZBTB7A",-0.985745098039216
"1719","transcription by RNA polymerase II","CSRNP3",3.182
"1720","transcription by RNA polymerase II","LBX2",5.66341176470588
"1721","transcription by RNA polymerase II","FOXE3",5.09370476190476
"1722","transcription by RNA polymerase II","ZNF345",-7.19012213740458
"1723","transcription by RNA polymerase II","MBTPS2",2.68220740740741
"1724","transcription by RNA polymerase II","NFATC2IP",-2.41825517241379
"1725","transcription by RNA polymerase II","ZNF324B",-0.33426724137931
"1726","transcription by RNA polymerase II","KLF13",4.04594482758621
"1727","transcription by RNA polymerase II","MAGED2",0.551802325581395
"1728","transcription by RNA polymerase II","BRIP1",8.08720134228188
"1729","transcription by RNA polymerase II","ARNTL2",1.20788333333333
"1730","transcription by RNA polymerase II","SIX6",-9.03729197080292
"1731","transcription by RNA polymerase II","CIAO1",-0.78695045045045
"1732","transcription by RNA polymerase II","TFCP2",2.96547580645161
"1733","transcription by RNA polymerase II","PDX1",0.454629310344827
"1734","transcription by RNA polymerase II","PPP1R12A",-4.22255156950673
"1735","transcription by RNA polymerase II","HTATSF1",5.96941176470588
"1736","transcription by RNA polymerase II","PIR",9.55933333333333
"1737","transcription by RNA polymerase II","HIPK2",6.73891262135922
"1738","regulation of transcription by RNA polymerase II","RPS6KA1",5.8134469273743
"1739","regulation of transcription by RNA polymerase II","ETV6",2.57494017094017
"1740","regulation of transcription by RNA polymerase II","CREB5",3.70352777777778
"1741","regulation of transcription by RNA polymerase II","ZNF550",1.77864516129032
"1742","regulation of transcription by RNA polymerase II","ATXN7",-0.89154347826087
"1743","regulation of transcription by RNA polymerase II","IRX5",-1.51342857142857
"1744","regulation of transcription by RNA polymerase II","USF2",-0.597047999999999
"1745","regulation of transcription by RNA polymerase II","KDM2B",2.27852380952381
"1746","regulation of transcription by RNA polymerase II","RELB",-3.97656198347107
"1747","regulation of transcription by RNA polymerase II","ZNF680",4.02437404580153
"1748","regulation of transcription by RNA polymerase II","HOXA4",-2.52135294117647
"1749","regulation of transcription by RNA polymerase II","MAGEB2",4.39077358490566
"1750","regulation of transcription by RNA polymerase II","ZNF268",1.94423770491803
"1751","regulation of transcription by RNA polymerase II","SMARCD3",-1.1427265625
"1752","regulation of transcription by RNA polymerase II","ZNF341",5.56773214285714
"1753","regulation of transcription by RNA polymerase II","NR2F6",0.872768595041322
"1754","regulation of transcription by RNA polymerase II","CCND3",7.12449056603773
"1755","regulation of transcription by RNA polymerase II","USP9X",0.157632478632479
"1756","regulation of transcription by RNA polymerase II","TLX1",1.94435643564356
"1757","regulation of transcription by RNA polymerase II","MNX1",1.3237641509434
"1758","regulation of transcription by RNA polymerase II","ZFP64",1.45527205882353
"1759","regulation of transcription by RNA polymerase II","NRARP",-1.34846363636364
"1760","regulation of transcription by RNA polymerase II","PROX1",-3.03971559633027
"1761","regulation of transcription by RNA polymerase II","ID1",7.06989108910891
"1762","regulation of transcription by RNA polymerase II","HES3",1.837
"1763","regulation of transcription by RNA polymerase II","UBE2D3",2.25707818930041
"1764","regulation of transcription by RNA polymerase II","MED6",1.73226993865031
"1765","regulation of transcription by RNA polymerase II","ZNF579",3.89034615384615
"1766","regulation of transcription by RNA polymerase II","TET2",4.83614876033058
"1767","regulation of transcription by RNA polymerase II","ETV3",1.64311875
"1768","regulation of transcription by RNA polymerase II","ZHX1",2.17730630630631
"1769","regulation of transcription by RNA polymerase II","ZNF850",-0.835447619047619
"1770","regulation of transcription by RNA polymerase II","IKZF2",0.535715447154472
"1771","regulation of transcription by RNA polymerase II","GSC2",-4.26838613861386
"1772","regulation of transcription by RNA polymerase II","PURB",1.18850694444444
"1773","regulation of transcription by RNA polymerase II","RBAK",2.45651829268293
"1774","regulation of transcription by RNA polymerase II","TAF13",5.4725701754386
"1775","regulation of transcription by RNA polymerase II","ZNF74",3.83675384615385
"1776","regulation of transcription by RNA polymerase II","OLIG2",0.481404761904762
"1777","regulation of transcription by RNA polymerase II","MYT1L",1.21879310344828
"1778","regulation of transcription by RNA polymerase II","CUX1",5.06254385964912
"1779","regulation of transcription by RNA polymerase II","GLYR1",8.03013725490196
"1780","regulation of transcription by RNA polymerase II","SOX4",-1.20075454545455
"1781","regulation of transcription by RNA polymerase II","TBXT",3.01036936936937
"1782","regulation of transcription by RNA polymerase II","FOXO4",1.48817391304348
"1783","regulation of transcription by RNA polymerase II","PPARD",4.18376
"1784","regulation of transcription by RNA polymerase II","KLF9",-5.19609375
"1785","regulation of transcription by RNA polymerase II","MLLT6",1.81683620689655
"1786","regulation of transcription by RNA polymerase II","ZNF215",4.65004411764706
"1787","regulation of transcription by RNA polymerase II","FSTL3",3.2584
"1788","regulation of transcription by RNA polymerase II","SIM1",1.861225
"1789","regulation of transcription by RNA polymerase II","NFIB",-2.93631147540984
"1790","regulation of transcription by RNA polymerase II","GLI4",3.91878048780488
"1791","regulation of transcription by RNA polymerase II","TEAD3",-6.41766137566138
"1792","regulation of transcription by RNA polymerase II","SNF8",5.75875454545455
"1793","regulation of transcription by RNA polymerase II","ZNF530",6.23266013071895
"1794","regulation of transcription by RNA polymerase II","RIPK1",-1.27068907563025
"1795","regulation of transcription by RNA polymerase II","NKX6-2",5.83370370370371
"1796","regulation of transcription by RNA polymerase II","SKI",4.09915315315315
"1797","regulation of transcription by RNA polymerase II","CASZ1",3.25991240875912
"1798","regulation of transcription by RNA polymerase II","MED1",8.64577777777778
"1799","regulation of transcription by RNA polymerase II","KDM2A",-2.39808823529412
"1800","regulation of transcription by RNA polymerase II","OTUD7B",1.70816981132075
"1801","regulation of transcription by RNA polymerase II","ELK4",3.20176923076923
"1802","regulation of transcription by RNA polymerase II","IRF2BPL",6.63539285714286
"1803","regulation of transcription by RNA polymerase II","ASCL2",6.5857
"1804","regulation of transcription by RNA polymerase II","ZNF527",-1.7231
"1805","regulation of transcription by RNA polymerase II","MECOM",3.12173684210526
"1806","regulation of transcription by RNA polymerase II","TTC21B",1.83321705426357
"1807","regulation of transcription by RNA polymerase II","ZNF736",3.82413846153846
"1808","regulation of transcription by RNA polymerase II","HOMEZ",6.61112230215827
"1809","regulation of transcription by RNA polymerase II","ELP2",4.15764444444444
"1810","regulation of transcription by RNA polymerase II","MYO1C",3.39400609756098
"1811","regulation of transcription by RNA polymerase II","ZNF572",0.739692307692308
"1812","regulation of transcription by RNA polymerase II","ANXA4",-3.3978431372549
"1813","regulation of transcription by RNA polymerase II","MZF1",1.55219402985075
"1814","regulation of transcription by RNA polymerase II","TFDP1",-2.10745283018868
"1815","regulation of transcription by RNA polymerase II","NUCKS1",-0.917269938650307
"1816","regulation of transcription by RNA polymerase II","ZNF623",2.86491891891892
"1817","regulation of transcription by RNA polymerase II","TWIST1",5.05020661157025
"1818","regulation of transcription by RNA polymerase II","PLSCR1",2.01127272727273
"1819","regulation of transcription by RNA polymerase II","RBL2",-0.804036363636364
"1820","regulation of transcription by RNA polymerase II","ZNF222",5.81634862385321
"1821","regulation of transcription by RNA polymerase II","ZNF232",6.38981372549019
"1822","regulation of transcription by RNA polymerase II","HOXA3",-9.12504716981132
"1823","regulation of transcription by RNA polymerase II","NR5A1",-4.96371287128713
"1824","regulation of transcription by RNA polymerase II","WAS",4.07263513513514
"1825","regulation of transcription by RNA polymerase II","MTA2",5.42431355932203
"1826","regulation of transcription by RNA polymerase II","ETS1",-3.59953271028037
"1827","regulation of transcription by RNA polymerase II","IRF5",4.64355084745763
"1828","regulation of transcription by RNA polymerase II","ZC3H12A",6.20014285714286
"1829","regulation of transcription by RNA polymerase II","PEX2",3.83511650485437
"1830","regulation of transcription by RNA polymerase II","FOXI1",1.44487428571429
"1831","regulation of transcription by RNA polymerase II","KAT2A",5.3169014084507
"1832","regulation of transcription by RNA polymerase II","NFATC2",-1.75001234567901
"1833","regulation of transcription by RNA polymerase II","ATF1",-0.150587155963303
"1834","regulation of transcription by RNA polymerase II","RARA",5.0905375
"1835","regulation of transcription by RNA polymerase II","CREBL2",0.752758620689655
"1836","regulation of transcription by RNA polymerase II","ZEB1",-5.49546601941748
"1837","regulation of transcription by RNA polymerase II","ZIC3",1.35415833333333
"1838","regulation of transcription by RNA polymerase II","RIPK2",-2.72317213114754
"1839","regulation of transcription by RNA polymerase II","KCNIP3",2.65167326732673
"1840","regulation of transcription by RNA polymerase II","KLF11",0.399168421052632
"1841","regulation of transcription by RNA polymerase II","BCOR",-0.450338842975207
"1842","regulation of transcription by RNA polymerase II","WWC2",-0.507172727272727
"1843","regulation of transcription by RNA polymerase II","HOXC8",2.79115596330275
"1844","regulation of transcription by RNA polymerase II","ATXN7L3",3.88531693989071
"1845","regulation of transcription by RNA polymerase II","MLLT3",-0.51181954887218
"1846","regulation of transcription by RNA polymerase II","ZBTB7A",-0.985745098039216
"1847","regulation of transcription by RNA polymerase II","CSRNP3",3.182
"1848","regulation of transcription by RNA polymerase II","LBX2",5.66341176470588
"1849","regulation of transcription by RNA polymerase II","FOXE3",5.09370476190476
"1850","regulation of transcription by RNA polymerase II","ZNF345",-7.19012213740458
"1851","regulation of transcription by RNA polymerase II","MBTPS2",2.68220740740741
"1852","regulation of transcription by RNA polymerase II","NFATC2IP",-2.41825517241379
"1853","regulation of transcription by RNA polymerase II","ZNF324B",-0.33426724137931
"1854","regulation of transcription by RNA polymerase II","KLF13",4.04594482758621
"1855","regulation of transcription by RNA polymerase II","MAGED2",0.551802325581395
"1856","regulation of transcription by RNA polymerase II","BRIP1",8.08720134228188
"1857","regulation of transcription by RNA polymerase II","ARNTL2",1.20788333333333
"1858","regulation of transcription by RNA polymerase II","SIX6",-9.03729197080292
"1859","regulation of transcription by RNA polymerase II","CIAO1",-0.78695045045045
"1860","regulation of transcription by RNA polymerase II","TFCP2",2.96547580645161
"1861","regulation of transcription by RNA polymerase II","PDX1",0.454629310344827
"1862","regulation of transcription by RNA polymerase II","PPP1R12A",-4.22255156950673
"1863","regulation of transcription by RNA polymerase II","HTATSF1",5.96941176470588
"1864","regulation of transcription by RNA polymerase II","HIPK2",6.73891262135922
